id,text
297295821928558592,RT @AussieHeadlines: Flood-hit Queenslanders may be moved to higher ground: The Queensland Government has raised the prospect of aban... ...
296057162617192448,"@gerigerie Geri..I saw the news about flood in Australia..in GC and Brisbane and few other places, is Perth affected? You okay?"
295729574078189568,RT @AussieMarsArmy: @MamaMars62 We feared a repeat of the big Queensland flood a couple of years ago. Mother Nature isn't very nice righ ...
296297184532525057,RT @612brisbane: Latest Flood Warnings for  Queensland.    http://t.co/4qfGFOe4  #bigwet
295791384454131713,Flood worsens in eastern #Australia: http://t.co/Qj9aHnPG
295866332115787777,"Baby stuffed in bag, hoisted from flood: Australia's powerful storms led to an amazing rescue of two women and a... http://t.co/u61LPPFw"
297145499729948672,"Gladstone flood victims returning home: Floodwaters are receding at Gladstone, in central Queensland, and the nu... http://t.co/DKgWlNOV"
297129440520069121,RT @LatestAusNews: Flood appeal raises $5.5 million: Corporate donors have helped push Queensland's flood appeal t... http://t.co/3IceWe ...
296152837489053696,"RT @adam_weavers: Just to let everyone know, I am not part of the flood ridden part of Australia. I am fine, but spare a thought for tho ..."
296224375185747968,Wow. Now we're under a flood warning!? Is Australia bringing all this rain? Ahahaha
296261939062005761,RT @newscientist: Climate change blamed as #Australia lurches from fire to flood http://t.co/szxtcw7m #extremeweather
296797615197143040,"#Australia: #Flood claims top US$120 mln, and still rising - #ICA http://t.co/8CFCvZB1"
295469112845549568,RT @7NewsBrisbane: Foam from rough waves at Alexandra Headland resembles snow on the Sunshine Coast #staysafe #bigwet #queensland #flood ...
295747328403447808,Our thoughts are with everyone in Queensland going through the current flood emergency #qldfloods
295897965934018560,RT @AutoFollowEngin: #TeamFollowWack Brisbane CBD braces for its second flood in two years - The Australia... http://t.co/pAsBNTP3 #Team ...
296099223374536704,Photos: Flood water rises in Australia http://t.co/y5k0T2Uj #News
297260213680078848,"AU #insurance #jobs Claims Consultants: QLD-Brisbane, Assist Queensland Flood Victims Immediate Start Attractive... http://t.co/treMWWFs"
296535303483695104,"Support the Flood Relief Effort in Queensland and New South Wales http://t.co/vZJSvk0B #qldflood, #bakedrelief #boxedrelief #socialgood"
295645410939248641,"RT @NickBryantOz: An only in Australia? Prime Minister visits fire-affected communities, opposition leader visits flood-affected communi ..."
295466493322346496,RT @7NewsBrisbane: Foam from rough waves at Alexandra Headland resembles snow on the Sunshine Coast #staysafe #bigwet #queensland #flood ...
295670221467963392,Interesting: Queensland's flood crisis deepens - The Australian: Sydney Morning HeraldQueensland's flo... http://t.co/CChsL9sP Please RT
296052349275873280,#LIVE: Queensland Premier Campbell Newman is holding a press conference on the flood situation in Bundaberg http://t.co/4DvJcuYX #qldfloods
297463561347801088,"RT @dailytelegraph: Bundaberg residents return home: RESIDENTS of Bundaberg, the hardest hit suburb in Queensland's flood  crisis ha...  ..."
295594912408301568,Australia issues #flood warning as mini #tornado hits http://t.co/IbamTU1D
296069361125429248,Deadly flood waters rise in eastern Australia: At least four people dead as torrential rains severely flood seve... http://t.co/6pxGPRUd
295757325564772352,Queensland's flood crisis deepens as death toll rises to three - The Australian: Brisbane TimesQueensland's floo... http://t.co/aktOsiJx
296101959742656513,"@aidanpbh All of Australia, near as I can tell, is a flood zone.  So how does that work, exactly?"
295865922151923712,"Baby stuffed in bag, hoisted from flood: Australia's powerful storms led to an amazing rescue of two women and a... http://t.co/awMXXOt6"
296152930191540224,JOIN THE BNP HERE: Flood continues hitting Australia's east coast: Floodwaters in Australia's... http://t.co/de5XTryH #rochdale #heywood
296081888664227840,#YamgoTV Brisbane braces amid Australian flood disaster - Deadly floodwaters were sweeping down Australia&#039;s eas... http://t.co/QiNPt3sQ
295866682910584833,"Baby stuffed in bag, hoisted from flood: Australia's powerful storms led to an amazing rescue of two women and a... http://t.co/gkpoZOCa"
296053355472646144,Our thoughts and prayers go out to all the flood victims in Australia x
295931837191180288,Want to help? You can donate to the Red Cross Queensland Flood Appeal http://t.co/35NvLrVu #qldfloods #bigwet
295753278342451200,"#climatechange in Australia major flood crisis tornadoes Qld, heatwaves wild fires NSW, Vic, SA, 10m seas east coast 110km winds Byron"
297032684109176832,"Australia: Experts say this 1000 yr flood is more devastating than the last 1000 yr flood, which was only 2 years ago. http://t.co/OxJ0zxrM"
295986708024012800,Live: East coast flood disaster: The death toll in the flooding disaster hitting southern Queensland and New Sou... http://t.co/bMX1btgi
296249449926230017,Australia lurches from fire to flood http://t.co/xs73nzAw
297010064718442497,"I thought it was winter bc of the horrible, rainy, flood weather here in australia. Then i realized its still summer."
296750232509767681,RT @ABCRural: Flood waters head for the cotton fields: It's a wait and see game for cotton growers on the Queensland-NSW borde... http:/ ...
295812585486430208,RT @sunriseon7: Latest on the Queensland flood crisis can be found here: http://t.co/YKVPS8tH #sun7 #qldfloods #bigwet
295904745502167040,god is striking australia with the weather flood - http://t.co/onw4RAL5
295788035990233089,RT @bravotrav: Tony Abbott is visiting flood affected areas of Queensland today. I'm sure he'll remind Queenslanders he opposed the floo ...
295615809441628160,@OscarCavoodle Oscar I've seen on tv the flood  in Queensland. Terrible! How are you?
295650935378685953,Live coverage: Queensland flood crisis: Floodwaters are threatening even more communities in south-east Q... http://t.co/cFYPn8YQ #water
295880000652075010,#Inundation #Deluge http://t.co/fyomZ9pQ #Floodwaters #inundate #Queensland #flood #Aussie #Australia http://t.co/9a0QD3ef #astrology
295984315060350976,How has australia had a 'foam flood?
295874437826363395,"Baby stuffed in bag, hoisted from flood - Australia's powerful storms led to an amazing rescue of two women and a ba... http://t.co/Yq6HjyOK"
296098635744178176,Photos: Flood water rises in Australia http://t.co/pKAeJVsh #news
296320747784245248,Northern NSW and Queensland Australia hit by flood. Many farmers still under water #Feed http://t.co/YzC79qZ5
295489714843164672,BBC:  VIDEO: Tornado and flood alerts in Queensland http://t.co/HrxE38wt
296886335120236544,"autopsi-art: Flood Refugee Boat de Fintan Magee (Sydney, Australia) http://t.co/ywE5Dovf"
296625372970242049,RT @abcnews: Troops lend muscle to Queensland's flood recovery http://t.co/jMJskRoi #bigwet
295737086881972225,RT @Epigrammist: Luckily the BER funded building of shelters in Queensland schools that flood victims can use.
296889256767524864,RT @Askgerbil: BILLIONS $$$ in repairs to be redone. Queensland's public infrastructure flood damaged again: http://t.co/3VZ2RlZo Climat ...
296451175451078656,Queensland flood crisis - Page 1 - Photo Galleries - Yahoo!7 News http://t.co/uHXhftKU  via @Y7News
295865904431001601,"Baby stuffed in bag, hoisted from flood: Australia's powerful storms led to an amazing rescue of two women and a... http://t.co/jD84XvBO"
296543350541131777,Queensland's flood crisis death toll rises to six http://t.co/2VK9xaGR @ninemsn #QLD #QLDFloods #Australia
295782390331240448,Flood worsens in eastern Australia http://t.co/Chbk2W7U
296837327236517888,S&pbulletin: Wide Bay Australia's Rtgs unaffected by Qld Flood:  http://t.co/Q7uViHxz
295645707992453120,RT @australian: Queensland's flood crisis deepens: SEARCHES have resumed for at least three people feared drowned in floodwaters... http ...
295776918433824768,RT @hotMercury Towns isolated in Lockyer #flood crisis http://t.co/96Q66iN3 #Australia #Weather #Climate #Enviro... http://t.co/N71YEH9Q
296011610722562049,RT @australian: Brisbane braces for flood peak: HUNDREDS of homes in Ipswich have escaped inundation in Queensland's flood crisi... http ...
296063199785127936,"RT @WeAreAustralia: I'd also like to relink for those who may have missed it, the link to the Red Cross Queensland Flood Appeal: http:// ..."
295866107749879808,"Baby stuffed in bag, hoisted from flood: Australia's powerful storms led to an amazing rescue of two women and a... http://t.co/b42CoiHV"
295857662032240640,Photo: Not so much a playground anymore ?? #Australia #Aftermath #Bellbowrie #Brisbane #BrisbaneRiver #Flood... http://t.co/ozczYRSZ
296344424160571393,I wish I was in the foam flood in Australia right now
295500229388681216,"@Brightski_ ah so your not riding into raging flood waters, tornadoes and other natural disasters that are belting Queensland at the moment!"
295476099419353088,#Tornado Australia tornado and flood alerts in Queensland (bbc) http://t.co/XEtB0PEJ #Crisismanagement
296185296083644416,New South Wales braces for river peaks as Queensland counts flood cost: Four deaths confirmed from torrential ra... http://t.co/fhq4AhmU
295865622489882624,"Baby stuffed in bag, hoisted from flood: Australia's powerful storms led to an amazing rescue of two women and a... http://t.co/NrouqQdx"
295688394388946947,#Australia Flood crisis: Social media reaction Save http://t.co/KV3v8DeR #Socialmedia
296553977871495168,Queensland flood toll rises to six - The Age: http://t.co/KzizYnK4.auQueensland flood toll rises to sixThe AgeTwo... http://t.co/t5aAAi5h
295962200869318657,RT @ruralraconteur: Flood affect on farmers in Australia&gt; Dairy herd washed away in Qld floods | The Australian: http://t.co/8Vv1zLAU
295707928483205121,"RT @theprojecttv: Tonight we'll focus on the floods in NSW and Queensland. For updates and flood warnings during the day, click here:\ht ..."
296110260568080384,"Premier thanks Westpac, Qantas and Bank of Queensland for giving or pledgding $100,000 to Qld Flood Appeal. #bigwet2"
296792397457797120,BHP donates $1million to QLD flood appeal | Mining Australia: http://t.co/V0kNwz1f
295752964528816128,Worldwide: Flash Flood - Australia - Australia http://t.co/uHDYxEnk #doomsday
296266294876053504,RT @newscientist: Climate change blamed as #Australia lurches from fire to flood http://t.co/szxtcw7m #extremeweather
295866447484301313,"Baby stuffed in bag, hoisted from flood: Australia's powerful storms led to an amazing rescue of two women and a... http://t.co/DHOFtgZx"
295455909851832320,RT @7NewsBrisbane: Tune in to 7TWO for more information on the flood situation in south east #Queensland  #thebigwet #floods #staysafe # ...
295835245293490176,Live coverage: Queensland flood crisis via @Y7News http://t.co/1oB7x9zh http://t.co/IHM0aaqU
295712527562711043,Please contact the @2013 Queensland Flood Recovery FB page if you can help. Hoping to donate @streetswags.
295722314421661696,RT @Y7News: Live streaming coverage of the Queensland #flood crisis http://t.co/QBHZ3P84 #Qldfloods
295550737952436224,"Earth Changes: Worst flood in a century set for Bundaberg, Queensland, Australia: The battered city of Bundaberg... http://t.co/RtOvM0Wy"
296101857217089538,Photos: Flood water rises in Australia:  http://t.co/Jti56kXE
295786299590336512,Map: #Australia National #Flood Warning Rainfall & River Information (as of 28/01/13 9AM LT) http://t.co/NPCa4S40  #Climate
297150111161667584,MrRedtim 2 minutes ago\I'v just been through a really bad flood and our city of bundaberg Australia struggling and need donations to rebuild
295865143227719683,"Baby stuffed in bag, hoisted from flood: Australia's powerful storms led to an amazing rescue of two women and a... http://t.co/UQmxfYxx"
295747697347031040,Abbott raises spectre of new flood levy: TONY Abbott has warned Labor may seek to raise taxes to fund Queensland... http://t.co/AjvEvGxr
295757336675487744,Queensland's flood crisis deepens as death toll rises to three - The Australian: Brisbane TimesQueensland's floo... http://t.co/PVoXkGyH
295680385470300160,Live coverage: Queensland flood crisis http://t.co/uepWzNqK @abcnews_qld @612brisbane #bigwet
295711534267633665,Amazing footage so far of the Queensland tornado and flood damage! http://t.co/y9VQoiut
295829417622634497,RT @AJEnglish: Flood worsens in eastern Australia http://t.co/kuGSMCiH
296163876578406401,Thinking of all our mates in Queensland during this wild weather and flood season down there.
295452270915645440,RT @7NewsBrisbane: Foam from rough waves at Alexandra Headland resembles snow on the Sunshine Coast #staysafe #bigwet #queensland #flood ...
295785021359407104,The flood situation here in Queensland is really annoying and inconvenient especially web you live in town like me #hadenough
296111660853248001,Via @CNN Photos: Flood water rises in Australia http://t.co/QtFRtbN1
296550281578164224,Australian Government Bureau of Meteorology Queensland\FLOOD WARNING FOR THE MARY RIVER\\Issued at 5:46 pm EST on... http://t.co/maXyWLlU
296995009754968064,RT @RichfordsSW: It's not just UK with #flood #insurance worries - article about Australia here http://t.co/BubwdCeN #flooding
295620536795545602,14 Month Old Rescued From Raging Flood Waters As Severe Weather Continues In Australia http://t.co/CQ6UXLoY
296575959132413952,Army heading to bundy. #flood #bundaberg #australia #army #water #wet #weather #flood #qld #queensland #mili http://t.co/Mjld3qGq
295865990607159296,"Baby stuffed in bag, hoisted from flood: Australia's powerful storms led to an amazing rescue of two women and a... http://t.co/O66vrsvF"
296137126460919808,Attention Queensland Golf Clubs: @GolfQueensland is conducting a survey to assess flood damage and impact. Read More: http://t.co/PrSpSM4D
295876946624118784,"RT @AmandaBieberYo: Please keep Queensland in your prayers the most, because they majorly got affected by the flood and tornado. But Syd ..."
296691031007694848,",Queensland counts flood cost as New South Wales braces for river peaks http://t.co/biPHUgQz"
295758076034809857,Thinking of those in regional Australia under flood. Just weeks ago our regions were burning. #tassie #bushfires #qld #floods
295740203581206528,RT @bravotrav: Tony Abbott is visiting flood affected areas of Queensland today. I'm sure he'll remind Queenslanders he opposed the floo ...
296565173660045313,Flood death toll rises as man's body found: THE death toll in the Queensland floods has risen to six with the di... http://t.co/p8dhDKnU
296170861814239232,Climate Change News: New South Wales braces for river peaks as Queensland counts flood cost: Four deaths confirm... http://t.co/vBxV4S06
295756600113766401,Queensland's flood crisis deepens as death toll rises to three - The Australian http://t.co/6xBpdZ14
296816160056410112,Media release - Flood assistance for Queensland small businesses http://t.co/OpKHHQWC @TourismAus @TheQTIC
297092772169666561,Keeping Queensland moving: transport in a flood crisis http://t.co/99ZCoIWh #SMTransport
295756599761457152,Queensland's flood crisis deepens as death toll rises to three - The Australian http://t.co/ktuLAs34
295677547054784512,AND now see the alarming amount of rain devastating Queensland and parts of NSW. Second flood to hit the same areas in 2 years.
296523936739520512,RT @markleggett: Nobody tell Australia how to fix their flood/drought woes. Let's see how long it takes them to work it out on their own...
295774288164839424,RT @DocTwon: Abbott maintains 2011 Queensland flood levy was bad Labor tax despite raising $1.8B for rebuilding: Qld reject LNP!  http ...
295693220397064193,Why does modern Australia huge area not all of Environmental important need huge flood or droughts before it approves building a Dam #auspol
296152930497736704,RT @guardian: Queensland counts flood cost as New South Wales braces for river peaks http://t.co/sb3n2aMW
296188041238814720,Thousands forced to evacuate flooding in eastern Australia: Thousands of people have been forced to evacuate their homes due to flood...
295664324788244480,#News ? Queensland's flood crisis deepens: HELICOPTERS were trying to pluck stranded residents from roofs in Bun... http://t.co/GBT57Yl4
295762792705847296,Brisbane braces as major Queensland flood crisis unfolds http://t.co/5A9PdlNd via @brisbanetimes
295457256831586304,"First Heatwave, Then Bush Fires: Now #Australia Faces Epic Flood #Disaster: \http://t.co/sD9L2h8y  #Queensland #Climate"
297243483192823809,#Queensland Premier Campbell Newman vows to ‘flood proof’ towns but says #Canberra will need to pay #floods #oswald http://t.co/WnA5xE83
296632987594919937,"RT @BetteMidler: 21/2 ft of rain fell on Queensland Australia yesterday, second major flood in two years."
296211154211065857,#Australia : Queensland counts flood cost as New South Wales braces for river peaks - http://t.co/xbtelboF @AlisonRourke
295681048577179648,RT @SBSNews: The death toll from Queensland's flood crisis rises to three: http://t.co/IdodCU6N #bigwet
295840061344325632,"RT @DairyboyS: @grazingnut A sense of humour, will keep you sane thats for sure. Just RT'd that flood in Queensland. My God!"
295771304953528320,RT @storyfulpro: AUSTRALIA: RT @uhfemergency: Brisbane City Council advises these maps have been updated latest River Flood Forecasts ht ...
295868537094930433,"Flood Warnings remain current for various rivers and streams in Queensland, refer to http://t.co/Torm5mN9... http://invalid.invalid/"
295737079869079553,Live blog: #Flood crisis unfolds http://t.co/Atf70fax @abcnews #QLD #Australia #ABCnews
296768694309244929,RT @qld_hwy Troops lend muscle to Queensland's flood recovery - ABC Online http://t.co/HT5iixrB #qld http://t.co/Mxq9t07i #qldfloods #bigwet
296213792751222785,[#Australia] State alert to post-flood disease risks http://t.co/6eAsUi7U #News
295480153486798848,"When i see people praying Queensland won't flood to save a flash mob, instead of people's lives and homes. S E L F I S H"
296951141881769986,Queensland flood waters recede: http://t.co/V44jP7iT via @YouTube
295853306402717696,"Dear Queensland flood, go away I hate you."
295771255490101248,RT @bravotrav: Tony Abbott is visiting flood affected areas of Queensland today. I'm sure he'll remind Queenslanders he opposed the floo ...
296101501544300545,Photos: Flood water rises in Australia:   http://t.co/PE9az33e
297184020360482816,"RT @VinniesACT: For those who wish to contribute to the Flood Relief in Queensland, Vinnies has a Queensland Flood Appeal.  http://t.co/ ..."
296780437127303169,Troops lend muscle to Queensland's flood recovery http://t.co/0GmQwxgH @abcnews | #environment #climatechange http://t.co/XDWUOLQm
295691141809074176,Flooding hits eastern Australia: Hundreds of homes are inundated and and several people reported missing as flood waters rise in the ...
295799889357590528,RT @AustNetworkTV: Flood crisis in Australia - watch #abcnews24 live stream for rolling coverage (geoblock lifted for today & tomorr ...
295882489099075585,RT @9NewsBrisbane: Flood Crisis: @TheTodayShow will be live into Queensland from 4am with continuing coverage of the floods in Queenslan ...
296003076064698368,Brisbane just hours away from flood peak: 7:47 AM http://t.co/Wzr9cjYu #australia
295874239309959171,RT @rubyblue70: #Scumbag RT @GCobber99 Abbott has warned Labor may seek to raise taxes to pay for flood relief in Queensland\http://t.co ...
295816205216907264,RT @bravotrav: Tony Abbott is visiting flood affected areas of Queensland today. I'm sure he'll remind Queenslanders he opposed the floo ...
296155781714280449,Free legal information and advice for Queensland flood victims\\Queensland residents in flood-affected areas can... http://t.co/GG3bDhmM
297098446777765891,Former Kiwi found safe in Queensland flood zone: An 82-year-old former Masterton resident has been located by In... http://t.co/wgUxzkyv
296101345994362883,Photos: Flood water rises in Australia:  http://t.co/Lnvnb5i7
296069397750099968,Deadly flood waters rise in eastern Australia http://t.co/EQhr55PH - AL
295947454728265729,"'Major flood crisis' hits Queensland, Australia http://t.co/oKNaTYV5 #environment #climate #green #eco #sustainability"
296838846434385920,"For those not affected by the floods, the best way to help is by supporting the Queensland Flood Appeal 2013. Call 1800 811 700 or visit..."
295456814986829825,@karlstefanovic can you put on your site and the today show site the phone App for the floods that the flood victim designed for queensland?
295807978160939009,RT @aimeeowls: dammit queensland you alway flood every year im getting tired of your shit
296764027659501569,"'Sarf & West mate, Sarf & West' - On the 4(0)th day the dove returned http://t.co/iVjzyHxM\#Brisbane #flood #Brisbane river #Queensland"
295575257845211136,Queensland has faced worse flood disasters and survived because it pulled ... http://t.co/oPywlga2
296081904954908672,@James_Yammouni I know it's no where near as bad as Queensland floods but this is a home town flood so far http://t.co/juSkXAUD
295645634420154368,Everyone in flood affected parts of Australia please take care.
296188051514863616,Daring rescue of teenager from flood waters: Australia reels from surging floods http://t.co/Qe5FcKlW
295880009657233408,#Inundation #Deluge http://t.co/itG4qgNw #Floodwaters #inundate #Queensland #flood #Aussie #Australia http://t.co/XivYp2l1 #astrology
295742713112952832,@El_Froggo I just did sorry that I didn't reply faster I live in Australia and flood area so power outage
295761382148820995,Queensland's flood crisis deepens - The Australian: Sky News AustraliaQueensland's flood cris... http://t.co/oaogWwJl #InstantFollowBack
297469332454264832,",Queensland flood toll rises to six http://t.co/jeHmLmdB"
295892530384494593,"VIDEO: Chopper pulls toddler from flood: Dramatic video out of flood-stricken Queensland, Australia, captured th... http://t.co/py0FpLFb"
295764654788050944,"Telstra flies in crew to repair flood-damaged fibre: Broadband, mobile outages in wake of Queensland floods."
297164873161404416,"RT @ClimateComms: Australia: Experts say this 1000 yr flood is more devastating than the last 1000 yr flood, which was only 2 years ago. ..."
296247608245100544,RT @newscientist: Climate change blamed as #Australia lurches from fire to flood http://t.co/szxtcw7m #extremeweather
295807686140895232,RT @bravotrav: Tony Abbott is visiting flood affected areas of Queensland today. I'm sure he'll remind Queenslanders he opposed the floo ...
295542326766469120,RT @bbcweather: Flash flood warning in Australia. New South Wales prepares for storms.  More details with Ben Rich.  http://t.co/sGkCI6s ...
296101771015749633,Photos: Flood water rises in Australia:  http://t.co/qX0Pybvq
295722170938712064,RT “@Y7News: Live streaming coverage of the Queensland #flood crisis http://t.co/WIRNMsh7 #Qldfloods”
296249126184689664,New South Wales braces for river peaks as Queensland counts flood cost http://t.co/cQoP8Xa5
295740495706087424,RT @bravotrav: Tony Abbott is visiting flood affected areas of Queensland today. I'm sure he'll remind Queenslanders he opposed the floo ...
296397962643378177,Troops called in to tackle Australia flood clean-up @AFP http://t.co/tuOaQsOa
296070020574900224,"'Major flood crisis' hits Queensland, #Australia http://t.co/TcfXHxtF #WEATHER #ENVIRONMENT #CLIMATE #NATURE"
295730734717624320,"@Harry_Styles it's flooding and there's tornadoes in Queensland, my house is about to flood it's really scary :( 10"
295873030649946112,"Queensland flood claims exceed $44.8 million, likely to hit $52.1 million soon http://t.co/6sHFVoEB"
295865307065630720,"Baby stuffed in bag, hoisted from flood: Australia's powerful storms led to an amazing rescue of two women and a... http://t.co/TdLPSz1Z"
296301901597794304,Australia lurches from fire to flood\http://t.co/ZW6dqIqR
295982241518059521,"BBC News - 'Major flood crisis' hits Queensland, Australia http://t.co/QBHEIPd4"
295761600743362560,Queensland's flood crisis deepens - The Australian: Sky News AustraliaQueensland's flood crisis deepensThe Austr... http://t.co/4EsswaUe
295859530833727489,RT @ZiallCrew1D: The flood in queensland won't get to adelaide wouldn't it??
295756597844643841,Queensland's flood crisis deepens as death toll rises to three - The Australian http://t.co/lN7vm29H
296008372359151616,RT @australian: Brisbane braces for flood peak: HUNDREDS of homes in Ipswich have escaped inundation in Queensland's flood crisi... http ...
295746049417543680,RT @AustNetworkTV: Flood crisis in Australia - #watch #abcnews24 live stream for rolling coverage (geoblock lifted for today & tomor ...
296053429363695618,"PM Julia Gillard: Planes, helicopters and defence personnel are being sent to Queensland to help with flood recovery."
297183149442609152,"Australia's 'ignored' flood towns vent anger: Angry residents have confronted Queensland Premier Campbell Newman, telling him help ha..."
295850746564464640,RT @peterjhinton: Two states engulfed in disaster. The Australian goes with Tony Abbott says Labor may seek new Queensland flood levy  ...
295787648411381760,Flood worsens in eastern Australia http://t.co/pMGKNoMr via @AJEnglish
295867230183366658,"Baby stuffed in bag, hoisted from flood: Australia's powerful storms led to an amazing rescue of two women and a... http://t.co/fz6W1vVb"
295836434357686273,RT @melissadoyle: Latest on the Queensland flood crisis can be found here: http://t.co/FMeBFk80 #sun7 #qldfloods #bigwet (via @sunriseon7)
296940219670880256,#Deluge http://t.co/FwQ7AjJk  #cyclone #Oswald #Flood #Floods #Floodwater #Tornado #Cyclone #disaster #Sydney #Australia #bigwet #NSW
295727551144398850,"RT @Volvo_of_doom: Phew, Queensland can relax, the flood crisis is over, @TonyAbbottMHR has arrived with a flouro vest...."
296500494032060417,Clean-up launched after deadly Australia floods: A mammoth clean-up operation began in Australia's flood-hit nor... http://t.co/PsoadtYz
297251963559632896,Unions claim job losses in Queensland public sector have hindered flood ... - The Australian http://t.co/fs0ftTcO #Goldcoast
295865419280031745,"Baby stuffed in bag, hoisted from flood: Australia's powerful storms led to an amazing rescue of two women and a... http://t.co/Fu04caWr"
296839966129004545,Press Release: S&pbulletin: Wide Bay Australia's Rtgs unaffected by Qld Flood: The material has been provided by... http://t.co/SPpI3NtB
296669484989677568,Not long ago we were driving around Queensland marvelling at roadside poles showing high-water levels in the previous flood. Mind-boggling.
296151133771145216,Queensland counts flood cost as New South Wales braces for river peaks: Four deaths confirmed from torrential ra... http://t.co/RWgXZOr8
295734485641740288,RT @bravotrav: Tony Abbott is visiting flood affected areas of Queensland today. I'm sure he'll remind Queenslanders he opposed the floo ...
295855155847520256,Three killed in rising Qld flood waters -Queensland: http://t.co/zYLtGEzs via @YouTube
296098773774520320,RT @AJEnglish: Deadly flood waters rise in eastern Australia http://t.co/UDIcfaPq
295812832845520896,RT @theagebreaking: MP red faced over tweet: Coalition MP suggests PM ignored flood-stricken Queensland - the PM was touring bushfir...  ...
295866630628581376,"Baby stuffed in bag, hoisted from flood: Australia's powerful storms led to an amazing rescue of two women and a... http://t.co/yftg3wAV"
295907291251757056,"Australia faces flood 'crisis': The Australian state of Queensland is facing a major flood crisis its premier warns, as rescuers at..."
295474122341892096,@wildlime Does it flood often in Australia?
296533064090279936,Daring rescue of teenager from flood waters: Australia reels from surging floods http://t.co/Qe5FcKlW
296298375291228161,RT @guardian: New South Wales braces for river peaks as Queensland counts flood cost http://t.co/cQoP8Xa5
296361482583687168,Rescuers help Australia flood victims as waters recede http://t.co/JaZeg4wb #WEATHER #ENVIRONMENT #CLIMATE
295764143175241729,RT @Disaster_Center: Flash Flood - Australia - Australia: EDIS Number: FF-20130128-38017-AUSDate / time: 28/01/2013 04:34:52 [UTC]Eve... ...
296016915065880576,My thoughts are with South East Queensland and the flood victims. R.I.P. to the four who have lost their lives :-(
295643594818191360,Live coverage: Queensland flood crisis - Yahoo!7 http://t.co/U2hw0LWW  via @Y7News
295673592128102401,RT @7NewsBrisbane: Foam from rough waves at Alexandra Headland resembles snow on the Sunshine Coast #staysafe #bigwet #queensland #flood ...
295870121065476097,I understand that the flood coverage is important but if Australia won the match do you reckon we'd still be skipping the ceremony? #AUSvSL
295612826033197057,@cairnzy  so sorry I hope anyone in Australia that was affected by the flood is safe .. Payers are with u all
295774560496783360,RT @AnnastaciaMP: The Queensland Flood Appeal 2013 has been launched. Please donate by visiting http://t.co/335O63pM or contacting 1800  ...
295865726345023488,"Baby stuffed in bag, hoisted from flood: Australia's powerful storms led to an amazing rescue of two women and a... http://t.co/JL9tyc9e"
296452528042815488,The death toll in #Queensland #flood #disaster is set to rise http://t.co/2Er1Vjcn
295757863375216642,RT @bravotrav: Tony Abbott is visiting flood affected areas of Queensland today. I'm sure he'll remind Queenslanders he opposed the floo ...
295595720818434049,RT @metofficestorms: RT @bbcweather: Flash flood warning in Australia. New South Wales prepares for storms.  More details with Ben Rich. ...
295783595287646208,Telcos battle Queensland flood - ZDNet: The Australian Financial ReviewTelcos battle Queensland floodZDNetSummar... http://t.co/IapUaA9i
295703450916880385,Do you live in #logan #Queensland and have any flood pics? Send them through to me at ashleigh.howarth@qtcn.com.au #bigwet #QLDlogan
296066336302452739,"Deans News Post Brisbane braces amid Australian flood disaster: BRISBANE, Australia: Deadly floodwaters were swe... http://t.co/iOivxdXL"
296410924745629697,Green News:  Queensland floods: motivation to get flood planning right http://t.co/CFO2vPlA
295788309203001344,Flood worsens in eastern Australia http://t.co/PZAz6JiA
295681740570251264,RT @GrillTeam: The Queensland government has set up an information line for the flood crisis.. the number is 1800 173 349 #qldflood
296100680396058625,Photos: Flood water rises in Australia http://t.co/QudYfEh2
297494472084815872,Abbott backs more federal flood funding: 10:41 AM http://t.co/MWU9QX1a #australia
296322908740009984,RT @612brisbane: You can help flood victims by donating to the Red Cross Queensland Flood Appeal http://t.co/6YEjb3di #bigwet #qldfloods
296152064436875264,Queensland counts flood cost as New South Wales braces for river peaks - The Guardian http://t.co/njADhrdc #News
296403369780727808,qld flood warnings: Central Queensland on flood alert - ABC News (Australian Broadcasting Corporation)\qld flood... http://t.co/urwD9I16
296101989790662657,Photos: Flood water rises in Australia:  http://t.co/aSa6O8lo
295452527695122432,Make sure you check out these projected flood maps for South-East Queensland that are due to affect us over the... http://t.co/mv3iTzN9
295781468926529536,RT @melissa_harries: I think every school should magically flood instead of Queensland.
296101419046547457,Photos: Flood water rises in Australia http://t.co/8qtnMKWL
295477660379934720,Queensland hasn't seen this much water since that time your Mum went into labour! #comedy #queensland #flood #jokes #floodofjokes
296148846835269632,Queensland counts flood cost as New South Wales braces for river peaks: Four deaths confirmed from torrential ra... http://t.co/NBwsiFHt
296023410532831233,RT @Y7News: Death toll from Queensland flood crisis rises to four following the death of a three-year-old boy http://t.co/PmELZbCx #Qldf ...
296101359604867072,Photos: Flood water rises in Australia:  http://t.co/Gxalrkh6
295762641538936833,Queensland's flood crisis deepens - The Australian: Sydney Morning HeraldQueensland's flood crisis deepensThe Au... http://t.co/ij13an1F
295694699866488832,Flying to Australia tomorrow - I wasn't expecting to go there to assist with flood (after fire!) rescue efforts. Not quite so sure now!
297442187648565248,@MikeRStuchbery ........Forgetting that every flat area in Australia was once/or is a flood plain or swamp........
295775350120652800,Status Australia : North Australia flood(QLD) south Australia bush fire (Tasmania)
295819540405813249,Second major flood in the past 2 years??#Australia #Aftermath #Bellbowrie #Brisbane #Brisbane @ Moggill Ferry http://t.co/JJhCPRQY
